"idText";"tipo";"score";"uri";"surface";"idUsuario";"comunidade";"votosPositivos";"votosNegativos"
"1_10842";"titulo_pergunta";"0,144734188914299";"http://dbpedia.org/resource/Brain";"brain";"1_57";"BIO";"4";"0"
"1_10842";"texto_pergunta";"0,241083517670631";"http://dbpedia.org/resource/Brain";"brain";"1_57";"BIO";"4";"0"
"1_1171";"titulo_pergunta";"0,250815570354462";"http://dbpedia.org/resource/Brain";"brain";"1_115";"BIO";"6";"0"
"1_1171";"texto_pergunta";"0,189985811710358";"http://dbpedia.org/resource/Brain";"brain";"1_115";"BIO";"6";"0"
"1_1198";"texto_pergunta";"0,0773681625723839";"http://dbpedia.org/resource/Brain";"brain";"1_115";"BIO";"8";"0"
"1_14275";"texto_pergunta";"0,121748544275761";"http://dbpedia.org/resource/Brain";"brain";"1_3776";"BIO";"4";"0"
"1_14554";"texto_pergunta";"0,222549706697464";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"1";"0"
"1_14554";"texto_pergunta";"0,222549706697464";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"1";"0"
"1_14554";"texto_pergunta";"0,222549706697464";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"1";"0"
"1_14554";"texto_pergunta";"0,222549706697464";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"1";"0"
"1_14650";"titulo_pergunta";"0,149670451879501";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14650";"texto_pergunta";"0,181444197893143";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_14839";"titulo_pergunta";"0,178110644221306";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_14839";"texto_pergunta";"0,154096648097038";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_14839";"texto_pergunta";"0,154096648097038";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_14839";"texto_pergunta";"0,154096648097038";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_14899";"titulo_pergunta";"0,217446446418762";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_15000";"titulo_pergunta";"0,117287456989288";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"3";"0"
"1_15000";"texto_pergunta";"0,239142954349518";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"3";"0"
"1_15000";"texto_pergunta";"0,239142954349518";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"3";"0"
"1_15000";"texto_pergunta";"0,239142954349518";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"3";"0"
"1_2122";"texto_pergunta";"0,082193061709404";"http://dbpedia.org/resource/Brain";"brain";"1_307";"BIO";"6";"1"
"1_2457";"texto_pergunta";"0,227800071239471";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"4";"0"
"1_2463";"texto_pergunta";"0,0798618495464325";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"5";"0"
"1_2660";"texto_pergunta";"0,188233748078346";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_2660";"texto_pergunta";"0,188233748078346";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"2";"0"
"1_2935";"titulo_pergunta";"0,198537737131119";"http://dbpedia.org/resource/Brain";"brain";"1_307";"BIO";"8";"0"
"1_3028";"texto_pergunta";"0,31007245182991";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"4";"1"
"1_3030";"texto_pergunta";"0,283150792121887";"http://dbpedia.org/resource/Brain";"brain";"1_577";"BIO";"3";"0"
"1_3328";"texto_pergunta";"0,220730677247047";"http://dbpedia.org/resource/Brain";"brain";"1_1005";"BIO";"4";"0"
"1_3598";"texto_pergunta";"0,203015014529228";"http://dbpedia.org/resource/Brain";"brain";"1_112";"BIO";"4";"0"
"1_3649";"titulo_pergunta";"0,1664028018713";"http://dbpedia.org/resource/Brain";"brain";"1_1005";"BIO";"4";"2"
"1_3649";"texto_pergunta";"0,192337304353714";"http://dbpedia.org/resource/Brain";"brain";"1_1005";"BIO";"4";"2"
