"idText";"tipo";"score";"uri";"surface";"idUsuario";"comunidade";"votosPositivos";"votosNegativos"
"1_10188";"texto_pergunta";"0,258683741092682";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"6";"0"
"1_10188";"texto_pergunta";"0,258683741092682";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"6";"0"
"1_10885";"texto_pergunta";"0,167636543512344";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"2";"0"
"1_11127";"texto_pergunta";"0,0919152274727821";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3971";"BIO";"2";"0"
"1_1167";"texto_pergunta";"0,0582412891089916";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_69";"BIO";"12";"0"
"1_13471";"titulo_pergunta";"0,2124083340168";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"0";"0"
"1_13471";"texto_pergunta";"0,187216728925705";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"0";"0"
"1_14267";"texto_pergunta";"0,133199870586395";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4108";"BIO";"2";"0"
"1_14600";"texto_pergunta";"0,135186091065407";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"1";"0"
"1_14705";"texto_pergunta";"0,119334101676941";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"1";"0"
"1_14705";"texto_pergunta";"0,119334101676941";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3615";"BIO";"1";"0"
"1_15000";"texto_pergunta";"0,0639144256711006";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_577";"BIO";"3";"0"
"1_1525";"titulo_pergunta";"0,217486694455147";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"titulo_pergunta";"0,217486694455147";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"texto_pergunta";"0,200249657034874";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"texto_pergunta";"0,200249657034874";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"texto_pergunta";"0,200249657034874";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"texto_pergunta";"0,200249657034874";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_1525";"texto_pergunta";"0,200249657034874";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_389";"BIO";"4";"0"
"1_2181";"texto_pergunta";"0,10617683082819";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_806";"BIO";"7";"0"
"1_2181";"texto_pergunta";"0,10617683082819";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_806";"BIO";"7";"0"
"1_2181";"texto_pergunta";"0,10617683082819";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_806";"BIO";"7";"0"
"1_2181";"texto_pergunta";"0,10617683082819";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_806";"BIO";"7";"0"
"1_2489";"texto_pergunta";"0,0477683879435062";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_307";"BIO";"6";"0"
"1_2892";"texto_pergunta";"0,103184320032597";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_57";"BIO";"2";"0"
"1_3765";"texto_pergunta";"0,166613668203354";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_307";"BIO";"1";"0"
"1_5090";"texto_pergunta";"0,0913443565368652";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_577";"BIO";"6";"0"
"1_5199";"texto_pergunta";"0,184691190719605";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_307";"BIO";"2";"0"
"1_551";"texto_pergunta";"0,0834680646657944";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_28";"BIO";"13";"1"
"1_712";"texto_pergunta";"0,192812517285347";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_43";"BIO";"5";"0"
"1_712";"texto_pergunta";"0,192812517285347";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_43";"BIO";"5";"0"
"1_7504";"texto_pergunta";"0,0654618814587593";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3059";"BIO";"1";"0"
"1_7544";"texto_pergunta";"0,0982604026794434";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3059";"BIO";"5";"0"
"1_8649";"texto_pergunta";"0,0709393993020058";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_948";"BIO";"4";"0"
"1_10016";"texto_resposta";"0,212785229086876";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"2";"0"
"1_10016";"texto_resposta";"0,212785229086876";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"2";"0"
"1_10016";"texto_resposta";"0,212785229086876";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"2";"0"
"1_10064";"texto_resposta";"0,166196897625923";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"1";"0"
"1_10064";"texto_resposta";"0,166196897625923";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"1";"0"
"1_10064";"texto_resposta";"0,166196897625923";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"1";"0"
"1_10064";"texto_resposta";"0,166196897625923";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"1";"0"
"1_10250";"texto_resposta";"0,238308772444725";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3340";"BIO";"1";"0"
"1_10250";"texto_resposta";"0,238308772444725";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3340";"BIO";"1";"0"
"1_10257";"texto_resposta";"0,0987211838364601";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"2";"0"
"1_104";"texto_resposta";"0,0508818924427032";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_66";"BIO";"15";"0"
"1_10483";"texto_resposta";"0,0713732689619064";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"5";"0"
"1_10765";"texto_resposta";"0,112927496433258";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"3";"0"
"1_10765";"texto_resposta";"0,112927496433258";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"3";"0"
"1_10765";"texto_resposta";"0,112927496433258";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"3";"0"
"1_10765";"texto_resposta";"0,112927496433258";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"3";"0"
"1_10765";"texto_resposta";"0,112927496433258";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"3";"0"
"1_10807";"texto_resposta";"0,0505920238792896";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"1";"0"
"1_10823";"texto_resposta";"0,222861856222153";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"5";"0"
"1_10823";"texto_resposta";"0,222861856222153";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"5";"0"
"1_10823";"texto_resposta";"0,222861856222153";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"5";"0"
"1_10823";"texto_resposta";"0,222861856222153";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"5";"0"
"1_10827";"texto_resposta";"0,139445975422859";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"1";"0"
"1_10888";"texto_resposta";"0,117276042699814";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"1";"0"
"1_10888";"texto_resposta";"0,117276042699814";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"1";"0"
"1_10890";"texto_resposta";"0,126602709293365";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"3";"0"
"1_10890";"texto_resposta";"0,126602709293365";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"3";"0"
"1_10890";"texto_resposta";"0,126602709293365";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"3";"0"
"1_10893";"texto_resposta";"0,0567921027541161";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_4101";"BIO";"2";"0"
"1_10930";"texto_resposta";"0,0647178143262863";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_10974";"texto_resposta";"0,0894041433930397";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_10975";"texto_resposta";"0,0730712860822678";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11249";"texto_resposta";"0,167809680104256";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_11300";"texto_resposta";"0,136101722717285";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"2";"0"
"1_1141";"texto_resposta";"0,101150676608086";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_444";"BIO";"6";"0"
"1_1197";"texto_resposta";"0,0795166045427322";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"6";"0"
"1_1234";"texto_resposta";"0,127776399254799";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_560";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_1286";"texto_resposta";"0,22031469643116";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"5";"0"
"1_13477";"texto_resposta";"0,135772988200188";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"3";"0"
"1_13477";"texto_resposta";"0,135772988200188";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3632";"BIO";"3";"0"
"1_13484";"texto_resposta";"0,110482171177864";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3340";"BIO";"1";"0"
"1_13564";"texto_resposta";"0,179681941866875";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3776";"BIO";"3";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13589";"texto_resposta";"0,0820202082395554";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"1";"0"
"1_13767";"texto_resposta";"0,0691822171211243";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_948";"BIO";"5";"0"
"1_13912";"texto_resposta";"0,057743102312088";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"4";"0"
"1_13912";"texto_resposta";"0,057743102312088";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"4";"0"
"1_13983";"texto_resposta";"0,0597504638135433";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1590";"BIO";"3";"0"
"1_1400";"texto_resposta";"0,0661381259560585";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_67";"BIO";"9";"0"
"1_1405";"texto_resposta";"0,0930332615971565";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_177";"BIO";"6";"0"
"1_1408";"texto_resposta";"0,175540134310722";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_535";"BIO";"3";"0"
"1_14288";"texto_resposta";"0,202816992998123";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3340";"BIO";"2";"0"
"1_14298";"texto_resposta";"0,0708821341395378";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_3971";"BIO";"1";"0"
"1_14302";"texto_resposta";"0,228558078408241";"http://dbpedia.org/resource/Ribosome";"ribosome";"1_1320";"BIO";"3";"0"
